,word,time
13895,1829,1
13896,respectable,10
13897,Peelers,1
13898,plague,9
13899,locusts,1
13900,1856,1
13901,Storch,1
13902,94,3
13903,assent,1
13904,arguably,1
13905,hesitant,1
13906,brittle,3
13907,Cohen,18
13908,Brogden,1
13909,policeman,13
13910,symbolizes,1
13911,echo,2
13912,parallels,2
13913,déjà,1
13914,vu,2
13915,Malby,1
13916,panic,12
13917,louts,1
13918,despoiling,1
13919,Arcadias,1
13920,rudely,2
13921,shattered,2
13922,depiction,1
13923,conquest,2
13924,Critchley,1
13925,Reith,1
13926,1943,3
13927,Ascoli,1
13928,Stead,1
13929,trajectory,3
13930,unilinear,1
13931,march,6
13932,civility,1
13933,repressed,4
13934,riotous,1
13935,excavate,1
13936,prognosis,3
13937,CRISIS,1
13938,ORDER,2
13939,MORAL,1
13940,PANIC,1
13941,OR,2
13942,REASONABLE,1
13943,CONCERN,1
13944,stolid,2
13945,peaceable,2
13946,harmonious,2
13947,shocking,5
13948,unprecedented,4
13949,incivility,1
13950,apex,2
13951,Underneath,1
13952,procession,1
13953,routine,11
13954,brawling,1
13955,menacing,1
13956,summed,2
13957,liberals,1
13958,dub,2
13959,apparatus,5
13960,legitimated,1
13961,manipulation,1
13962,spectacles,1
13963,amnesia,1
13964,genre,1
13965,debunking,1
13966,Hooligan,6
13967,deservedly,1
13968,fascinating,7
13969,lovingly,2
13970,parade,1
13971,paranoia,3
13972,Moving,2
13973,lamenting,1
13974,mythical,2
13975,golden,23
13976,assiduously,1
13977,grandads,1
13978,bemoaning,1
13979,discipline,11
13980,infinite,4
13981,regress,1
13982,grandadology,1
13983,wailing,1
13984,gnashing,2
13985,teeth,54
13986,declining,4
13987,reassertion,1
13988,solidly,2
13989,residuum,5
13990,underprivileged,1
13991,unintegrated,1
13992,immovable,1
13993,perpetually,1
13994,corrective,1
13995,utterly,4
13996,critique,2
13997,facile,3
13998,agnosticism,1
13999,Piecing,1
14000,laments,1
14001,dismisses,1
14002,collating,1
14003,woeful,1
14004,editorials,1
14005,Kondratieff,1
14006,litanies,1
14007,panics,1
14008,coinage,2
14009,hooligan,5
14010,portray,2
14011,breed,1
14012,congratulation,1
14013,Registrar,2
14014,1901,1
14015,manners,2
14016,substitution,1
14017,blows,1
14018,approximation,21
14019,magisterial,1
14020,Radzinowicz,1
14021,Hood,8
14022,criminologists,2
14023,vexed,1
14024,puzzling,6
14025,conquering,2
14026,Fenian,1
14027,Porter,7
14028,stimulated,2
14029,centralization,1
14030,coercive,2
14031,differentiates,1
14032,coalesce,1
14033,habitual,1
14034,recidivist,1
14035,inebriate,1
14036,differentiated,12
14037,taxonomies,5
14038,criminology,3
14039,cognitive,1
14040,penological,1
14041,scientifically,1
14042,interventions,3
14043,penal,2
14044,reigned,2
14045,recount,1
14046,epitome,1
14047,Leonard,5
14048,Woolf,1
14049,autobiography,1
14050,Sowing,1
14051,barbarism,2
14052,civilisation,3
14053,Londoner,1
14054,amazing,9
14055,Drury,2
14056,Dials,1
14057,1900,3
14058,supplant,1
14059,resuscitated,1
14060,Whig,2
14061,fascination,4
14062,reflective,2
14063,pessimistic,3
14064,anguished,3
14065,quaintly,1
14066,soluble,2
14067,vanished,6
14068,CRIME,1
14069,INCREASING,1
14070,judiciously,2
14071,appraised,1
14072,unrecorded,5
14073,validity,6
14074,Gurr,1
14075,Gatrell,7
14076,concur,1
14077,depicting,1
14078,secular,4
14079,coincided,1
14080,decrease,1
14081,coincides,1
14082,professionalisation,1
14083,19th,7
14084,Emsley,1
14085,levelled,2
14086,1930s,5
14087,fluctuations,5
14088,steeper,1
14089,Kinsey,8
14090,notifiable,2
14091,Statistics,3
14092,Table,4
14093,buttresses,1
14094,Bottomley,2
14095,propensity,1
14096,augment,1
14097,civilian,6
14098,sophisticated,13
14099,practices,10
14100,data,6
14101,Federal,3
14102,Surveys,2
14103,Overall,4
14104,indicate,17
14105,Box,11
14106,misleading,6
14107,conceals,1
14108,upward,3
14109,slower,2
14110,exaggerate,2
14111,extrapolated,1
14112,roughly,7
14113,carte,1
14114,blanche,2
14115,correspond,2
14116,divergences,1
14117,concealed,6
14118,Hough,2
14119,Mayhew,2
14120,Dowds,1
14121,Household,1
14122,measurement,1
14123,burglary,4
14124,Combining,1
14125,GHS,1
14126,BCS,2
14127,burglaries,1
14128,appreciable,2
14129,confidently,2
14130,artefact,1
14131,plausibly,1
14132,presenting,6
14133,INNER,3
14134,CITIES,2
14135,ACORN,1
14136,Classification,1
14137,Residential,2
14138,Neighbourhoods,1
14139,prone,3
14140,Poorest,1
14141,Whereas,3
14142,mugging,1
14143,evidently,9
14144,precede,2
14145,loutishness,1
14146,victimized,2
14147,replicated,1
14148,realism,3
14149,44,5
14150,interviewees,1
14151,Multiple,1
14152,affluent,4
14153,accordingly,7
14154,wealthier,1
14155,Downes,1
14156,aptly,2
14157,POLICING,2
14158,LEGITIMACY,1
14159,steepening,1
14160,Geary,1
14161,inverse,19
14162,Starting,1
14163,gradually,7
14164,se,4
14165,precondition,1
14166,pinnacle,1
14167,bobby,1
14168,attained,4
14169,stature,1
14170,comparatively,4
14171,triggered,6
14172,testimony,1
14173,Attitudes,2
14174,Jowell,1
14175,malpractice,1
14176,rejection,8
14177,DEPRIVATION,1
14178,MORALITY,1
14179,Criminologists,1
14180,Positivist,1
14181,Radical,2
14182,characterized,4
14183,programmatic,1
14184,exponent,1
14185,Jock,2
14186,aetiological,1
14187,foreground,1
14188,deficiencies,7
14189,militaristic,1
14190,impede,1
14191,militarization,1
14192,crumbling,1
14193,Dahrendorf,8
14194,Hamlyn,1
14195,Lectures,1
14196,prerequisite,1
14197,incorporation,3
14198,Uneven,1
14199,gulf,2
14200,Disraeli,4
14201,nations,7
14202,blurred,1
14203,attenuated,1
14204,patrols,1
14205,regulate,4
14206,Incorporation,1
14207,insignificant,4
14208,atomistic,5
14209,cyclically,1
14210,stratum,1
14211,grist,1
14212,persona,2
14213,edifice,1
14214,inevitability,1
14215,destiny,1
14216,postulation,1
14217,literature,5
14218,usefully,1
14219,summarized,7
14220,Recession,1
14221,summarizes,1
14222,aggregate,1
14223,duration,4
14224,vitiated,1
14225,causally,1
14226,invariable,1
14227,invariant,7
14228,connections,5
14229,fifteen,18
14230,precipitant,2
14231,Thornberry,1
14232,Christenson,1
14233,Farrington,1
14234,methodology,5
14235,longitudinal,1
14236,fearfulness,1
14237,emergence,4
14238,potent,2
14239,analyses,15
14240,realisms,1
14241,associates,1
14242,Unit,3
14243,adverse,1
14244,ameliorated,1
14245,positiveness,1
14246,contributions,4
14247,anomia,2
14248,instil,2
14249,codes,1
14250,crystallized,1
14251,deeper,11
14252,instilling,1
14253,conformist,1
14254,hoc,1
14255,socialization,2
14256,funk,1
14257,permissiveness,1
14258,populist,2
14259,Tamworth,1
14260,seized,6
14261,lout,1
14262,finger,10
14263,Patten,2
14264,Because,49
14265,pedigree,1
14266,shied,1
14267,morality,8
14268,Older,3
14269,Marxist,17
14270,criminologies,1
14271,Bonger,2
14272,egoism,1
14273,1916,2
14274,amorally,1
14275,materialistic,1
14276,disciplinarian,2
14277,liberal,8
14278,underpin,1
14279,instilled,1
14280,Durkheim,12
14281,anomie,5
14282,Fenton,3
14283,uniformly,7
14284,repressive,1
14285,challenges,5
14286,nub,1
14287,ideally,2
14288,disproportionately,2
14289,afflicting,1
14290,democratization,1
14291,alienating,1
14292,restoring,1
14293,unquestioned,2
14294,presumption,2
14295,pervades,1
14296,Realists,1
14297,seemingly,4
14298,Lea,3
14299,notoriously,2
14300,1988a,2
14301,arithmetical,3
14302,indicator,2
14303,charts,3
14304,provocatively,1
14305,inferring,1
14306,priori,14
14307,quantity,3
14308,deteriorated,1
14309,brutality,2
14310,célèbres,1
14311,memoirs,2
14312,Daley,5
14313,subterranean,1
14314,endemic,2
14315,fluctuate,1
14316,Northam,1
14317,reactive,1
14318,Paradoxically,1
14319,cautious,6
14320,Foundation,3
14321,Oxford,11
14322,congruence,1
14323,denies,4
14324,espoused,2
14325,remorselessly,1
14326,reversible,1
14327,1988b,2
14328,implies,9
14329,fragile,8
14330,coercion,6
14331,Battlefield,1
14332,Politics,2
14333,Ideology,2
14334,Relations,8
14335,uncollected,1
14336,garbage,2
14337,famed,1
14338,Headquarters,5
14339,laurels,1
14340,partying,1
14341,arithmetic,2
14342,fundamentally,6
14343,scientific,23
14344,borrowed,5
14345,punitive,3
14346,CITY,1
14347,constellation,2
14348,Poverty,2
14349,redefined,3
14350,backwardness,1
14351,reflects,11
14352,Specifically,1
14353,spatial,7
14354,intrudes,1
14355,metaphor,1
14356,selective,10
14357,superficial,3
14358,exert,4
14359,utilize,4
14360,resurrecting,1
14361,socialism,7
14362,undermining,1
14363,pamphlet,2
14364,machinery,8
14365,mechanism,5
14366,translating,2
14367,preferences,3
14368,Profoundly,1
14369,imperfections,1
14370,obstacles,2
14371,sovereign,10
14372,populace,1
14373,ostensibly,2
14374,Seldon,1
14375,propose,3
14376,strengthened,2
14377,DIVIDED,1
14378,BRITAIN,5
14379,WELFARE,1
14380,STATE,1
14381,kingdom,2
14382,electoral,9
14383,reflecting,10
14384,prosperous,4
14385,Walker,7
14386,Johnston,4
14387,polarisation,2
14388,crystallised,1
14389,emphases,1
14390,extremists,2
14391,Loony,2
14392,fomenting,1
14393,pockets,10
14394,TACKLING,1
14395,TOWN,1
14396,HALLS,1
14397,Panorama,1
14398,signified,3
14399,Pickles,1
14400,identifies,1
14401,Low,2
14402,electorate,4
14403,virulent,1
14404,ministerial,2
14405,abruptly,1
14406,remarked,5
14407,131,2
14408,irresponsible,1
14409,constituencies,2
14410,132,1
14411,administrations,2
14412,electors,1
14413,vested,5
14414,settlements,1
14415,negotiating,9
14416,hinder,2
14417,bargaining,1
14418,economics,8
14419,integrally,2
14420,coin,2
14421,INSTITUTIONAL,1
14422,REFORM,1
14423,SOCIAL,1
14424,ENGINEERING,1
14425,Hence,5
14426,fragmentation,2
14427,Fragmentation,1
14428,dispersed,1
14429,slum,1
14430,clearance,1
14431,dispersal,2
14432,Stedman,2
14433,decentralizing,1
14434,overspill,1
14435,gentrification,1
14436,Ruth,2
14437,popularized,2
14438,displacement,2
14439,poorer,7
14440,restructure,1
14441,entrench,1
14442,interrelated,1
14443,taxation,4
14444,Fabians,2
14445,oppose,7
14446,revolution,6
14447,fostered,1
14448,insatiable,2
14449,pays,8
14450,revolt,3
14451,haves,1
14452,nots,1
14453,Arno,1
14454,Mayer,1
14455,borrows,1
14456,reapplied,1
14457,thrift,2
14458,appropriated,1
14459,Redwood,6
14460,Weekend,2
14461,Enterprising,1
14462,pulls,3
14463,talented,1
14464,charging,3
14465,demography,2
14466,migration,2
14467,registering,1
14468,resent,2
14469,imposition,1
14470,opt,1
14471,array,2
14472,elections,12
14473,reorganize,3
14474,Quite,20
14475,reinterpreted,1
14476,centralizing,1
14477,Thatcherites,3
14478,FROM,1
14479,ENTITLEMENT,1
14480,OBLIGATION,1
14481,enlightenment,1
14482,dependency,4
14483,Dependence,1
14484,bureaucracies,2
14485,publicly,5
14486,employed,20
14487,educated,3
14488,Removing,1
14489,floors,3
14490,imbibed,1
14491,mend,4
14492,teach,11
14493,writer,6
14494,mentors,1
14495,entitlement,3
14496,toward,11
14497,disapproves,2
14498,favoritism,1
14499,hunger,1
14500,squalid,2
14501,defining,3
14502,starvation,3
14503,destitution,3
14504,furthering,1
14505,conceptual,16
14506,continuum,6
14507,abolishes,1
14508,extremes,4
14509,neatly,3
14510,begging,3
14511,experiencing,1
14512,stalks,1
14513,tenth,2
14514,dismissive,2
14515,behaviourist,1
14516,psychology,2
14517,rewards,4
14518,rewarded,3
14519,interrelatedness,1
14520,reduces,1
14521,secondly,5
14522,residence,1
14523,vouchers,1
14524,impractical,1
14525,powerless,5
14526,lowering,1
14527,Fund,5
14528,complexities,1
14529,abolish,2
14530,loans,5
14531,Benefits,1
14532,featherbed,1
14533,undeserving,1
14534,BATTLE,1
14535,IDEAS,1
14536,proudest,1
14537,articles,11
14538,inherited,12
14539,forty,22
14540,muddled,1
14541,cowed,2
14542,pensions,5
14543,2000,4
14544,guiding,3
14545,giants,12
14546,easiest,3
14547,commitments,5
14548,1830s,1
14549,1834,3
14550,egalitarian,3
14551,seizure,1
14552,thence,2
14553,Macleod,1
14554,1952,1
14555,redistribution,3
14556,purposeless,1
14557,onward,1
14558,vacuum,11
14559,Wedderburn,1
14560,slippage,1
14561,Jenkins,3
14562,Writing,2
14563,dynamism,1
14564,ducks,2
14565,advocacy,3
14566,extremism,3
14567,devolving,1
14568,effecting,2
14569,determinedly,1
14570,shifts,6
14571,crucially,2
14572,ascendency,1
14573,prescient,2
14574,diligent,1
14575,unerring,1
14576,resistances,1
14577,POLICIES,1
14578,diverged,1
14579,continuity,1
14580,remedied,3
14581,targeting,2
14582,rooted,2
14583,functioning,4
14584,deviant,16
14585,selectivism,1
14586,prevalent,3
14587,externally,2
14588,exaggerated,4
14589,168,1
14590,foresaw,1
14591,contamination,1
14592,individualistic,1
14593,pathologizing,1
14594,UNDERCLASS,1
14595,compressed,2
14596,densely,1
14597,populated,3
14598,crowded,6
14599,inheritors,1
14600,Miliband,1
14601,empower,2
14602,organize,1
14603,inform,4
14604,terrifying,2
14605,influences,5
14606,sketched,1
14607,Banham,4
14608,Lawndale,1
14609,Chicago,7
14610,exodus,1
14611,reiterates,1
14612,Lemann,3
14613,Occasional,1
14614,diagrammatic,1
14615,Figure,2
14616,interpersonal,1
14617,marketable,1
14618,Welfare,2
14619,Daly,2
14620,workfare,2
14621,harshly,1
14622,conservatism,1
14623,contrasts,1
14624,Macnicol,7
14625,pinpoints,1
14626,resurgence,1
14627,Joseph,6
14628,Playgroups,4
14629,Investigations,1
14630,hereditary,3
14631,reformist,2
14632,mused,4
14633,imperfectly,1
14634,reproduced,3
14635,births,1
14636,prioritizes,1
14637,blaming,1
14638,Birth,3
14639,delinquents,11
14640,denizens,1
14641,Borstals,1
14642,subnormal,1
14643,hostels,1
14644,drifters,1
14645,Extensive,1
14646,thesis,14
14647,unproductive,1
14648,outcasts,1
14649,periodic,4
14650,artificial,16
14651,transmission,1
14652,heredity,5
14653,traits,3
14654,antisocial,1
14655,emphasizing,1
14656,users,12
14657,constrain,4
14658,redistributive,1
14659,aetiology,1
14660,316,1
14661,disciplines,1
14662,advocated,1
14663,Wall,14
14664,Journal,1
14665,Entitled,1
14666,Daniel,2
14667,Moynihan,1
14668,pilloried,1
14669,stating,1
14670,Luther,2
14671,assassination,1
14672,whites,8
14673,enshrining,1
14674,abortion,18
14675,stricter,3
14676,mom,2
14677,perverse,4
14678,misguided,2
14679,adversely,1
14680,discourage,2
14681,BLAMING,1
14682,EXPELLING,1
14683,VICTIM,2
14684,disputing,1
14685,wayward,1
14686,outcast,1
14687,evade,1
14688,census,1
14689,underestimation,1
14690,DEBATE,1
14691,UNITED,1
14692,STATES,1
14693,DEMOCRACY,1
14694,ALTERNATIVE,1
14695,Truly,1
14696,Disadvantaged,1
14697,Julius,1
14698,banalities,1
14699,scholar,3
14700,clustering,1
14701,neighbourhoods,1
14702,decreasing,1
14703,undesirable,2
14704,impersonal,2
14705,demographic,1
14706,marriageable,1
14707,disorganization,1
14708,Reaganites,1
14709,sociology,17
14710,harmoniously,1
14711,gangs,9
14712,displace,1
14713,promotes,1
14714,abominably,1
14715,atavistic,1
14716,tangle,3
14717,behaviours,4
14718,discusses,1
14719,wedlock,1
14720,exact,7
14721,portrayed,3
14722,disparaging,1
14723,hanging,20
14724,halls,1
14725,lick,2
14726,nuclear,24
14727,Remedies,1
14728,consumption,9
14729,vindictiveness,1
14730,meanness,1
14731,Pahl,1
14732,Importantly,2
14733,postwar,5
14734,abstract,2
14735,segregationist,1
14736,federal,7
14737,expressways,1
14738,complexes,3
14739,stadiums,1
14740,centers,1
14741,169,1
14742,nexus,1
14743,moralistic,1
14744,patriarchal,2
14745,markedly,3
14746,absorbed,1
14747,putative,1
14748,commonplace,5
14749,observation,9
14750,Becker,8
14751,socialites,1
14752,desertion,1
14753,density,2
14754,disconnection,2
14755,norms,16
14756,hopelessness,1
14757,tied,11
14758,unionized,1
14759,changeable,1
14760,ignorance,6
14761,reorganization,11
14762,Stretton,1
14763,metaphors,1
14764,battleground,2
14765,voting,7
14766,intertwined,1
14767,coherent,4
14768,Dominant,1
14769,inhabited,3
14770,universalist,1
14771,reminding,3
14772,Tawney,1
14773,1913,2
14774,ça,1
14775,dated,2
14776,enlightening,1
14777,moralist,1
14778,manual,3
14779,student,33
14780,docks,1
14781,casual,8
14782,wards,4
14783,embankment,1
14784,171,1
14785,Auctions,2
14786,Dazzling,1
14787,riches,1
14788,Orient,2
14789,ROGER,2
14790,Sotheby,5
14791,Christie,2
14792,mixing,3
14793,Islamic,1
14794,treasures,1
14795,collectors,2
14796,Homely,1
14797,Persian,4
14798,pottery,2
14799,twelfth,8
14800,thirteenth,3
14801,bird,14
14802,motifs,2
14803,lustre,8
14804,priced,3
14805,Iznik,2
14806,Turkey,3
14807,fifteenth,6
14808,sixteenth,1
14809,explodes,1
14810,Turkish,1
14811,yuppies,1
14812,metalwares,1
14813,bronze,4
14814,vessels,3
14815,silver,13
14816,inlay,1
14817,imitations,2
14818,flashy,2
14819,miniatures,2
14820,charming,5
14821,evocations,1
14822,princely,32
14823,temples,1
14824,Cambodia,1
14825,Khmer,3
14826,monuments,1
14827,gods,1
14828,goddesses,1
14829,sensuously,1
14830,entwined,1
14831,Gandhara,1
14832,schist,1
14833,carvings,1
14834,Clocks,2
14835,Harborough,1
14836,Ceramics,1
14837,artworks,1
14838,10am,7
14839,Prints,1
14840,watercolours,4
14841,architectural,2
14842,Gildings,1
14843,0858,1
14844,410414,1
14845,Finds,1
14846,archives,1
14847,bin,3
14848,WINDSOR,1
14849,ultimate,4
14850,memorabilia,1
14851,fingers,19
14852,skipload,1
14853,ledgers,1
14854,files,14
14855,displayable,1
14856,hardware,1
14857,firemarks,1
14858,automobilia,1
14859,salaried,1
14860,universities,5
14861,Archives,1
14862,vanity,1
14863,conserve,2
14864,tons,2
14865,tumbled,2
14866,gathers,2
14867,publisher,3
14868,Sharper,1
14869,hardbound,1
14870,editions,1
14871,Henry,7
14872,Melland,1
14873,BP,5
14874,Memories,1
14875,album,9
14876,Gourvish,1
14877,Economics,4
14878,researchers,6
14879,salutary,1
14880,Rowntree,1
14881,collecting,6
14882,seldom,6
14883,bicycle,6
14884,lamps,4
14885,archivist,1
14886,Lucas,2
14887,components,8
14888,begged,2
14889,custodian,3
14890,albums,4
14891,archive,1
14892,takeovers,1
14893,Expanding,1
14894,skips,1
14895,basements,1
14896,attics,1
14897,bags,8
14898,seventeenth,2
14899,contents,8
14900,tin,13
14901,trunks,8
14902,basement,1
14903,charting,3
14904,Egyptian,1
14905,Dredging,1
14906,founding,2
14907,Edwardian,2
14908,Besides,2
14909,dinners,3
14910,cigars,2
14911,vellum,3
14912,wallet,3
14913,cameo,2
14914,rake,1
14915,disappearing,3
14916,collections,3
14917,sigh,3
14918,Serena,1
14919,intelligence,11
14920,archivists,1
14921,accountants,3
14922,warehouses,1
14923,relies,1
14924,alerting,1
14925,Orbell,1
14926,Baring,7
14927,Brothers,8
14928,Liquidations,1
14929,Rescue,1
14930,Support,2
14931,Extel,2
14932,Newspapers,2
14933,voluminous,2
14934,journalists,4
14935,Guildhall,2
14936,awaiting,2
14937,researcher,5
14938,Garter,1
14939,servicemen,1
14940,Goodson,4
14941,enlisted,2
14942,1902,1
14943,khaki,3
14944,tunics,1
14945,Boers,1
14946,memories,15
14947,75th,1
14948,Collecting,1
14949,EDWARD,1
14950,inches,1
14951,prints,5
14952,subtly,1
14953,Osborne,1
14954,Berkeley,6
14955,currency,7
14956,suitable,14
14957,Ecole,1
14958,Matisse,1
14959,Picasso,1
14960,Miro,1
14961,Chagall,1
14962,Rouault,1
14963,Jasper,2
14964,Johns,6
14965,Dine,1
14966,Sam,9
14967,Hockney,1
14968,pantheon,1
14969,collectively,1
14970,incomplete,4
14971,impressions,7
14972,Edvard,1
14973,Munch,1
14974,historians,3
14975,appreciate,7
14976,panel,4
14977,axiomatic,1
14978,Europeans,2
14979,Hokusai,2
14980,Hiroshige,1
14981,reassuring,2
14982,governed,5
14983,Renoir,1
14984,lithograph,1
14985,chalk,10
14986,Manet,1
14987,numbered,3
14988,Infanta,1
14989,Margarita,1
14990,Velazquez,1
14991,Something,18
14992,liking,1
14993,Expressionists,1
14994,successors,1
14995,Neue,1
14996,Sachlichkeit,1
14997,Beckmann,1
14998,Grosz,2
14999,internationally,3
15000,woodcuts,2
15001,closeness,2
15002,proviso,1
15003,Le,13
15004,Samourai,1
15005,Spectacular,1
15006,Chagalls,1
15007,backbone,1
15008,rarity,3
15009,attractiveness,1
15010,odalisque,1
15011,Torso,1
15012,Jug,1
15013,1920s,1
15014,eternally,1
15015,Vollard,1
15016,Suite,1
15017,dates,1
15018,edition,8
15019,swimming,22
